1665, 292.918947, 0.640854, 0.175927,180, 30.540550, 0.314880, 0.169670,4, 0.805832, 0.314880, 0.201458
1661, 290.731566, 0.665316, 0.175034,184, 33.292838, 0.717085, 0.180939,4, 0.470472, 0.717085, 0.117618
1671, 284.069017, 1.022579, 0.169999,174, 20.577588, 0.231538, 0.118262,4, 0.577992, 0.231538, 0.144498
1697, 310.946772, 9.692740, 0.183233,148, 25.913772, 0.750365, 0.175093,4, 0.593067, 0.750365, 0.148267
1679, 293.861597, 0.947201, 0.175022,166, 31.093795, 1.336890, 0.187312,4, 0.557512, 1.336890, 0.139378
1843, 316.840467, 0.575716, 0.171916,2, 0.327396, 0.188302, 0.163698,4, 0.813512, 0.188302, 0.203378
1675, 302.340895, 9.937931, 0.180502,170, 30.751608, 0.532196, 0.180892,4, 0.626632, 0.532196, 0.156658
1669, 296.440088, 4.309338, 0.177615,176, 34.909337, 0.764588, 0.198349,4, 0.930134, 0.764588, 0.232534
1680, 212.152846, 0.713956, 0.126281,165, 29.897136, 0.489529, 0.181195,4, 0.475023, 0.489529, 0.118756
1670, 303.822852, 13.691749, 0.181930,175, 30.394915, 0.488392, 0.173685,4, 0.776819, 0.488392, 0.194205
1681, 293.702023, 0.771983, 0.174719,164, 28.580726, 0.264818, 0.174273,4, 0.743823, 0.264818, 0.185956
1681, 293.643427, 4.200680, 0.174684,164, 30.359643, 0.765725, 0.185120,4, 0.751503, 0.765725, 0.187876
1671, 289.908383, 0.900837, 0.173494,174, 30.262932, 0.872677, 0.173925,4, 0.845654, 0.872677, 0.211414
1658, 293.815517, 5.720753, 0.177211,187, 33.434207, 0.744108, 0.178793,4, 0.735574, 0.744108, 0.183894
1673, 249.191537, 0.907379, 0.148949,172, 30.349688, 0.505743, 0.176452,4, 0.841388, 0.505743, 0.210347
1679, 293.500067, 2.093513, 0.174806,166, 28.416317, 0.327396, 0.171183,4, 0.590507, 0.327396, 0.147627
1656, 288.260026, 0.646543, 0.174070,189, 34.559470, 0.666170, 0.182854,4, 0.805263, 0.666170, 0.201316
1676, 301.976237, 7.135297, 0.180177,169, 29.291838, 0.470187, 0.173324,4, 0.671005, 0.470187, 0.167751
1694, 287.930639, 0.713387, 0.169971,151, 27.783427, 1.051877, 0.183996,4, 0.994419, 1.051877, 0.248605
1677, 268.817088, 0.684374, 0.160296,168, 7.731778, 0.201102, 0.046022,4, 0.614685, 0.201102, 0.153671
1657, 320.737360, 13.365775, 0.193565,188, 33.263825, 0.324551, 0.176935,4, 0.532765, 0.324551, 0.133191
1679, 292.546324, 0.944072, 0.174238,166, 29.785065, 0.695183, 0.179428,4, 0.448001, 0.695183, 0.112000
1679, 289.644703, 0.592783, 0.172510,166, 29.884336, 0.685796, 0.180026,4, 0.726472, 0.685796, 0.181618
1681, 263.162042, 0.697174, 0.156551,164, 26.727284, 0.313743, 0.162971,4, 0.842525, 0.313743, 0.210631
1689, 276.733186, 0.725050, 0.163844,156, 36.749126, 5.411846, 0.235571,4, 0.685796, 5.411846, 0.171449
1679, 221.754848, 6.649750, 0.132076,166, 28.755944, 0.555805, 0.173229,4, 0.160996, 0.555805, 0.040249
1683, 281.996552, 4.833285, 0.167556,162, 35.824965, 6.966337, 0.221142,4, 0.767432, 6.966337, 0.191858
1651, 265.938791, 0.612125, 0.161077,194, 33.805407, 0.675556, 0.174255,4, 1.002383, 0.675556, 0.250596
1685, 285.220449, 0.830863, 0.169270,160, 28.149792, 0.422400, 0.175936,4, 0.699734, 0.422400, 0.174934
1679, 297.332107, 10.844172, 0.177089,166, 29.835981, 0.531343, 0.179735,4, 0.821192, 0.531343, 0.205298
1675, 287.973021, 0.846508, 0.171924,170, 30.631573, 0.517405, 0.180186,4, 0.445441, 0.517405, 0.111360
1686, 307.407710, 18.317390, 0.182330,159, 28.895037, 0.541014, 0.181730,4, 0.864143, 0.541014, 0.216036
1679, 295.757421, 1.381264, 0.176151,166, 29.845936, 0.751788, 0.179795,4, 0.624072, 0.751788, 0.156018
1650, 287.077873, 0.985032, 0.173987,195, 41.995141, 8.273645, 0.215360,4, 0.684943, 8.273645, 0.171236
1689, 290.135370, 0.911645, 0.171779,156, 56.535104, 24.142250, 0.362405,4, 0.707414, 24.142250, 0.176854
1654, 291.013736, 0.987877, 0.175945,191, 35.250956, 0.567752, 0.184560,4, 0.597903, 0.567752, 0.149476
1690, 243.593379, 1.896678, 0.144138,155, 20.558246, 12.072974, 0.132634,4, 0.822614, 12.072974, 0.205654
1659, 292.052243, 0.667023, 0.176041,186, 33.654652, 0.896285, 0.180939,4, 0.806401, 0.896285, 0.201600
1689, 294.188139, 5.655046, 0.174179,156, 28.077828, 0.529352, 0.179986,4, 0.803841, 0.529352, 0.200960
1682, 304.150533, 8.647121, 0.180827,163, 29.936105, 0.532196, 0.183657,4, 0.641423, 0.532196, 0.160356
1688, 294.383268, 0.818063, 0.174398,157, 28.301686, 0.785636, 0.180266,4, 0.819770, 0.785636, 0.204942
1674, 288.184363, 0.682667, 0.172153,171, 32.221903, 0.428658, 0.188432,4, 0.723059, 0.428658, 0.180765
1663, 217.895501, 9.195815, 0.131026,182, 34.679506, 0.634881, 0.190547,4, 0.389120, 0.634881, 0.097280
1657, 290.409575, 1.932518, 0.175262,188, 31.183964, 0.490383, 0.165872,4, 0.884339, 0.490383, 0.221085
1669, 286.790584, 0.685512, 0.171834,176, 30.631857, 0.309476, 0.174045,4, 0.871539, 0.309476, 0.217885
1688, 288.707457, 0.518258, 0.171035,157, 24.552135, 0.235520, 0.156383,4, 0.787059, 0.235520, 0.196765
1674, 294.943340, 1.020303, 0.176191,171, 30.668835, 0.504321, 0.179350,4, 0.835983, 0.504321, 0.208996
1691, 306.343033, 16.099289, 0.181161,154, 27.395445, 0.921601, 0.177892,4, 0.657921, 0.921601, 0.164480
1673, 293.038698, 0.763165, 0.175158,172, 29.845936, 0.485832, 0.173523,4, 0.618952, 0.485832, 0.154738
1681, 296.880409, 0.972517, 0.176609,164, 29.714523, 0.961708, 0.181186,4, 0.762881, 0.961708, 0.190720
1656, 291.748456, 4.414014, 0.176177,189, 41.029736, 6.029091, 0.217089,4, 0.789619, 6.029091, 0.197405
1675, 298.250295, 2.561994, 0.178060,170, 30.199217, 0.781939, 0.177642,4, 0.855610, 0.781939, 0.213902
1681, 287.555172, 0.917334, 0.171062,164, 30.122701, 0.663325, 0.183675,4, 0.762881, 0.663325, 0.190720
1651, 208.348681, 0.754632, 0.126195,194, 31.937743, 0.589654, 0.164628,4, 0.781085, 0.589654, 0.195271
1667, 293.404778, 0.652801, 0.176008,178, 33.075807, 0.952321, 0.185819,4, 0.765441, 0.952321, 0.191360
1654, 298.139361, 4.563063, 0.180254,191, 32.064321, 0.395378, 0.167876,4, 0.854757, 0.395378, 0.213689
1678, 344.386667, 17.209477, 0.205236,167, 30.649208, 1.260659, 0.183528,4, 0.608143, 1.260659, 0.152036
1661, 288.546746, 0.680676, 0.173719,184, 32.537068, 0.567467, 0.176832,4, 0.872961, 0.567467, 0.218240
1671, 327.407306, 36.704184, 0.195935,174, 29.936674, 0.457387, 0.172050,4, 0.745245, 0.457387, 0.186311
1686, 217.840603, 0.406187, 0.129206,159, 28.348619, 0.720783, 0.178293,4, 0.576570, 0.720783, 0.144142
1671, 292.498253, 0.808108, 0.175044,174, 38.353679, 6.872186, 0.220423,4, 0.495503, 6.872186, 0.123876
1676, 294.801687, 0.709690, 0.175896,169, 28.883660, 0.360960, 0.170909,4, 0.764872, 0.360960, 0.191218
1685, 302.970940, 4.895579, 0.179805,160, 27.200315, 0.485832, 0.170002,4, 0.758330, 0.485832, 0.189582
1656, 293.089329, 0.678116, 0.176986,189, 34.054012, 0.886899, 0.180180,4, 0.491805, 0.886899, 0.122951
1658, 291.930785, 0.744392, 0.176074,187, 34.107772, 0.721352, 0.182395,4, 0.548978, 0.721352, 0.137245
1664, 285.176644, 0.828588, 0.171380,181, 32.630082, 1.056428, 0.180277,4, 0.859592, 1.056428, 0.214898
1658, 293.378894, 3.932449, 0.176947,187, 33.752216, 0.845654, 0.180493,4, 0.756908, 0.845654, 0.189227
1683, 291.124385, 0.902828, 0.172979,162, 28.586415, 0.764019, 0.176459,4, 0.429227, 0.764019, 0.107307
1676, 292.260457, 0.960001, 0.174380,169, 30.820728, 0.392818, 0.182371,4, 0.864712, 0.392818, 0.216178
1672, 305.753095, 7.383048, 0.182867,173, 38.457786, 5.602140, 0.222299,4, 0.652516, 5.602140, 0.163129
1676, 238.864201, 10.577648, 0.142520,169, 29.595056, 0.449707, 0.175119,4, 0.470187, 0.449707, 0.117547
1665, 291.169327, 1.355095, 0.174876,180, 31.868054, 0.852197, 0.177045,4, 0.721352, 0.852197, 0.180338
1682, 295.601830, 0.736712, 0.175744,163, 28.978095, 0.729032, 0.177780,4, 0.750934, 0.729032, 0.187734
1697, 295.353794, 0.631752, 0.174045,148, 26.294359, 0.744961, 0.177665,4, 0.948054, 0.744961, 0.237014
1665, 293.386289, 0.943219, 0.176208,180, 32.037583, 0.416427, 0.177987,4, 0.856463, 0.416427, 0.214116
1673, 295.124247, 0.765725, 0.176404,172, 31.806898, 0.741263, 0.184924,4, 0.804694, 0.741263, 0.201174
1651, 558.007817, 44.586717, 0.337982,194, 56.218517, 20.682832, 0.289786,4, 0.726472, 20.682832, 0.181618
1664, 292.441648, 0.833139, 0.175746,181, 32.549015, 0.416427, 0.179829,4, 0.647681, 0.416427, 0.161920
1684, 303.828541, 4.305640, 0.180421,161, 28.048245, 0.777103, 0.174213,4, 0.484125, 0.777103, 0.121031
1672, 288.143972, 2.082989, 0.172335,173, 32.807575, 1.617353, 0.189639,4, 0.586241, 1.617353, 0.146560
1660, 305.592668, 8.526232, 0.184092,185, 31.887965, 0.876090, 0.172367,4, 0.417280, 0.876090, 0.104320
1669, 286.626744, 2.515914, 0.171736,176, 12.677703, 0.229262, 0.072032,4, 0.409885, 0.229262, 0.102471
1676, 296.535662, 5.933233, 0.176931,169, 28.343214, 0.233529, 0.167711,4, 0.598756, 0.233529, 0.149689
1678, 304.332862, 12.281472, 0.181366,167, 35.100200, 7.012701, 0.210181,4, 0.770561, 7.012701, 0.192640
